filepath;artist;title;album;duration;status;yt_video_id;yt_url;yt_score;error_message
\\DESKTOP-U8AN9SJ\Musique\Reggae\Perfect\2006 - Perfect - Giddimani\08-perfect-8_gangsters-rks.mp3;Perfect;8 Gangsters;Giddimani;240.3787755102041;imported;HigL3y37g94;https://music.youtube.com/watch?v=HigL3y37g94;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Perfect\2006 - Perfect - Giddimani\11-perfect-cry_me_a_river-rks.mp3;Perfect;Cry Me A River;Giddimani;232.96;imported;EW3rhSKObp0;https://music.youtube.com/watch?v=EW3rhSKObp0;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Perfect\2006 - Perfect - Giddimani\15-perfect-hit_dem-rks.mp3;Perfect;Hit Dem;Giddimani;185.9395918367347;imported;AA6JSqm4o_8;https://music.youtube.com/watch?v=AA6JSqm4o_8;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Perfect\2008 - Perfect - 30 Pieces\19-perfect-cry-yard.mp3;Perfect;Cry;30 Pieces;221.7273469387755;imported;JhRyyK4LS04;https://music.youtube.com/watch?v=JhRyyK4LS04;100;Résultat YouTube Music invalide (durée ou version live)
\\DESKTOP-U8AN9SJ\Musique\Reggae\Perfect\2008 - Perfect - Born Dead With Life\14-Black Seeds.mp3;Perfect;Black Seeds;Born Dead With Life;245.55102040816325;imported;KFj4k7p6RN8;https://music.youtube.com/watch?v=KFj4k7p6RN8;100;Résultat YouTube Music invalide (durée ou version live)
\\DESKTOP-U8AN9SJ\Musique\Reggae\Perfect\2009 - Perfect - French Connection\07-perfect-son_of_jamaica-yvp.mp3;Perfect;Son of Jamaica;French Connection;175.12256229315392;imported;wIvqEjvr43w;https://music.youtube.com/watch?v=wIvqEjvr43w;100;Résultat YouTube Music invalide (durée ou version live)
\\DESKTOP-U8AN9SJ\Musique\Reggae\Perfect\2009 - Perfect - French Connection\15-perfect-7_is_the_number-yvp.mp3;Perfect;7 is the Number;French Connection;238.56595357269848;imported;Rnzv2auk7Ms;https://music.youtube.com/watch?v=Rnzv2auk7Ms;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Peter Tosh\Best Of\01-peter_tosh-legalize_it.mp3;Peter Tosh;Legalize It;Best Of;281.4271700767097;imported;tJhmuSk76KQ;https://music.youtube.com/watch?v=tJhmuSk76KQ;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Peter Tosh\Best Of\02-peter_tosh-stepping_razor.mp3;Peter Tosh;Stepping Razor;Best Of;347.4793326647826;imported;5WZY1cEecbI;https://music.youtube.com/watch?v=5WZY1cEecbI;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Peter Tosh\Best Of\03-peter_tosh-igziabeher_(let_jah_be_praised).mp3;Peter Tosh;Igziabeher (Let Jah Be Praised);Best Of;277.74310459346475;imported;lu9Nk-JvOrs;https://music.youtube.com/watch?v=lu9Nk-JvOrs;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Peter Tosh\Best Of\06-peter_tosh-ketchy_shuby.mp3;Peter Tosh;Ketchy Shuby;Best Of;297.73119570738316;imported;1BE4emhbEMY;https://music.youtube.com/watch?v=1BE4emhbEMY;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Peter Tosh\Best Of\08-peter_tosh-downpressor_man.mp3;Peter Tosh;Downpressor Man;Best Of;384.34628498495766;imported;rq-X1x0OkQw;https://music.youtube.com/watch?v=rq-X1x0OkQw;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Peter Tosh\Best Of\09-peter_tosh-till_your_well_runs_dry.mp3;Peter Tosh;Till Your Well Runs Dry;Best Of;368.85223031139714;imported;oY8CJiz9Ug4;https://music.youtube.com/watch?v=oY8CJiz9Ug4;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Peter Tosh\Best Of\10-peter_tosh-african.mp3;Peter Tosh;African;Best Of;222.1160829871195;imported;G4_eHRIXx-g;https://music.youtube.com/watch?v=G4_eHRIXx-g;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Peter Tosh\Best Of\13-peter_tosh-burial.mp3;Peter Tosh;Burial;Best Of;234.8143938111301;imported;zLBVfatI8IM;https://music.youtube.com/watch?v=zLBVfatI8IM;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Peter Tosh\Best Of\14-peter_tosh-equal_rights.mp3;Peter Tosh;Equal Rights;Best Of;357.12067514944715;imported;q0Th7D5cJLc;https://music.youtube.com/watch?v=q0Th7D5cJLc;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Pierpoljak\A la Campagne\Pierpoljack - 01 - Le nouveau Blaze.mp3;Pierpoljak;Le nouveau Blaze;A la Campagne;281.31127819548874;imported;Um0r0j62QM8;https://music.youtube.com/watch?v=Um0r0j62QM8;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Pierpoljak\A la Campagne\Pierpoljack - 02 - Annie.mp3;Pierpoljak;Annie;A la Campagne;290.9756469094815;imported;2ctxEwa-Zo0;https://music.youtube.com/watch?v=2ctxEwa-Zo0;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Pierpoljak\A la Campagne\Pierpoljack - 03 - La music.mp3;Pierpoljak;La music;A la Campagne;293.2481124890148;imported;H3G2CVM13ok;https://music.youtube.com/watch?v=H3G2CVM13ok;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Pierpoljak\A la Campagne\Pierpoljack - 04 - 10 millions de glandeurs.mp3;Pierpoljak;10 millions de glandeurs;A la Campagne;255.3481261595547;imported;JipqGu6ZNAM;https://music.youtube.com/watch?v=JipqGu6ZNAM;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Pierpoljak\A la Campagne\Pierpoljack - 05 - Le mec bien.mp3;Pierpoljak;Le mec bien;A la Campagne;240.72099209061614;imported;MY5Hr7O8EAI;https://music.youtube.com/watch?v=MY5Hr7O8EAI;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Pierpoljak\A la Campagne\Pierpoljack - 06 - Boulets rouges.mp3;Pierpoljak;Boulets rouges;A la Campagne;206.79124304267162;imported;6NPAMgGFAKI;https://music.youtube.com/watch?v=6NPAMgGFAKI;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Pierpoljak\A la Campagne\Pierpoljack - 10 - La sensi de la vreu.mp3;Pierpoljak;La sensi de la vreu;A la Campagne;296.3824938970804;imported;8c3iSnbbaq8;https://music.youtube.com/watch?v=8c3iSnbbaq8;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Pierpoljak\A la Campagne\Pierpoljack - 11 - La tour de contrôle.mp3;Pierpoljak;La tour de contrôle;A la Campagne;252.9712332780002;imported;olna56YlrPA;https://music.youtube.com/watch?v=olna56YlrPA;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Pierpoljak\A la Campagne\Pierpoljack - 13 - Fatoumata.mp3;Pierpoljak;Fatoumata;A la Campagne;217.1869778341959;imported;zV2CRKKZJ94;https://music.youtube.com/watch?v=zV2CRKKZJ94;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Pupajim\Pupajim - Business of war.mp3;Pupajim;Business of war;;250.3846113265795;imported;qHuinHXcnEQ;https://music.youtube.com/watch?v=qHuinHXcnEQ;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Raggasonic\03 - J'entends Parler.mp3;Raggasonic;J'Entends Parler;                              ;241.84413240894443;imported;wzbB-tpsvzU;https://music.youtube.com/watch?v=wzbB-tpsvzU;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\01-sean_paul-mental_prelude.mp3;Sean Paul;Mental Prelude;Stage One;47.59510204081633;imported;SQbqaAjsvqU;https://music.youtube.com/watch?v=SQbqaAjsvqU;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\02-sean_paul-she_want_it.mp3;Sean Paul;She Want It;Stage One;176.19591836734693;imported;8fgotvMrV9M;https://music.youtube.com/watch?v=8fgotvMrV9M;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\03-sean_paul-infiltrate.mp3;Sean Paul;Infiltrate;Stage One;209.52816326530612;imported;wx_qNHKhDqU;https://music.youtube.com/watch?v=wx_qNHKhDqU;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\06-sean_paul-real_man.mp3;Sean Paul;Real Man;Stage One;186.9583673469388;imported;0V0zyxrf_rE;https://music.youtube.com/watch?v=0V0zyxrf_rE;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\07-sean_paul-dutty_techniques_(skit).mp3;Sean Paul;Dutty Techniques (Skit);Stage One;29.257142857142856;imported;YawOAisR4OQ;https://music.youtube.com/watch?v=YawOAisR4OQ;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\08-sean_paul-check_it_deeply.mp3;Sean Paul;Check It Deeply;Stage One;215.17061224489797;imported;7fpOZ2Lh2rI;https://music.youtube.com/watch?v=7fpOZ2Lh2rI;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\09-sean_paul-mek_it_go_so_den.mp3;Sean Paul;Mek It Go So Den;Stage One;205.32244897959183;imported;ulPXr5gs7Ac;https://music.youtube.com/watch?v=ulPXr5gs7Ac;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\10-sean_paul-examples_of_things_not_to_do_in_bed_(skit).mp3;Sean Paul;Examples Of Things Not To Do In Bed (Skit);Stage One;63.137959183673466;imported;1UGTmaLDdJ4;https://music.youtube.com/watch?v=1UGTmaLDdJ4;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\11-sean_paul-deport_them.mp3;Sean Paul;Deport Them;Stage One;188.36897959183673;imported;xFmR5eMGdM8;https://music.youtube.com/watch?v=xFmR5eMGdM8;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\13-sean_paul-faded.mp3;Sean Paul;Faded;Stage One;182.7526530612245;imported;QdPVQNmkPAQ;https://music.youtube.com/watch?v=QdPVQNmkPAQ;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\14-sean_paul-definite.mp3;Sean Paul;Definite;Stage One;190.45877551020408;imported;MVo-1LgJYL0;https://music.youtube.com/watch?v=MVo-1LgJYL0;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\16-sean_paul-disrespect.mp3;Sean Paul;Disrespect;Stage One;195.44816326530614;imported;Z3c8x4-bXBs;https://music.youtube.com/watch?v=Z3c8x4-bXBs;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\18-sean_paul-uptowners_(skit).mp3;Sean Paul;Uptowners (Skit);Stage One;63.21632653061224;imported;QMGRX55buII;https://music.youtube.com/watch?v=QMGRX55buII;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\19-sean_paul-no_bligh.mp3;Sean Paul;No Bligh;Stage One;223.81714285714287;imported;EjDOoeC56B0;https://music.youtube.com/watch?v=EjDOoeC56B0;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\20-sean_paul-slap_trap.mp3;Sean Paul;Slap Trap;Stage One;197.14612244897958;imported;vjFvRlGM3mw;https://music.youtube.com/watch?v=vjFvRlGM3mw;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\21-sean_paul-strategy.mp3;Sean Paul;Strategy;Stage One;203.65061224489796;imported;oghiCyFPnO8;https://music.youtube.com/watch?v=oghiCyFPnO8;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\23-sean_paul-next_generation.mp3;Sean Paul;Next Generation;Stage One;223.52979591836734;imported;RsNiZCc7pqc;https://music.youtube.com/watch?v=RsNiZCc7pqc;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2000 - Sean Paul - Stage One\25-sean_paul-outro.mp3;Sean Paul;Outro;Stage One;47.38612244897959;imported;uu_cyEhu0mo;https://music.youtube.com/watch?v=uu_cyEhu0mo;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2005 - Sean Paul - The Trinity\01-sean_paul-fire_links_intro.mp3;Sean Paul;Fire Links Intro;The Trinity;49.266938775510205;imported;y_s9sL00IE4;https://music.youtube.com/watch?v=y_s9sL00IE4;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2005 - Sean Paul - The Trinity\02-sean_paul-head_in_the_zone.mp3;Sean Paul;Head In The Zone;The Trinity;235.2065306122449;imported;Jhl5UgZXotc;https://music.youtube.com/watch?v=Jhl5UgZXotc;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2005 - Sean Paul - The Trinity\04-sean_paul-send_it_on.mp3;Sean Paul;Send It On;The Trinity;218.2008163265306;imported;t6DicyTDN94;https://music.youtube.com/watch?v=t6DicyTDN94;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2005 - Sean Paul - The Trinity\05-sean_paul-ever_blazin.mp3;Sean Paul;Ever Blazin';The Trinity;190.9551020408163;imported;nV9cCyyMehw;https://music.youtube.com/watch?v=nV9cCyyMehw;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2005 - Sean Paul - The Trinity\06-sean_paul-eye_deh_a_mi_knee.mp3;Sean Paul;Eye Deh A Mi Knee;The Trinity;178.72979591836736;imported;GA6vFWU7sww;https://music.youtube.com/watch?v=GA6vFWU7sww;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2005 - Sean Paul - The Trinity\08-sean_paul-yardie_bone_(feat_wayne_marshall).mp3;Sean Paul;Yardie Bone (Feat. Wayne Marshall);The Trinity;192.6269387755102;imported;Lg_PcWnUwzk;https://music.youtube.com/watch?v=Lg_PcWnUwzk;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2005 - Sean Paul - The Trinity\09-sean_paul-never_gonna_be_the_same.mp3;Sean Paul;Never Gonna Be The Same;The Trinity;220.29061224489797;imported;_wstz2rovwE;https://music.youtube.com/watch?v=_wstz2rovwE;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2005 - Sean Paul - The Trinity\10-sean_paul-ill_take_you_there.mp3;Sean Paul;I'll Take You There;The Trinity;236.06857142857143;imported;Fg63CDzV3KQ;https://music.youtube.com/watch?v=Fg63CDzV3KQ;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2005 - Sean Paul - The Trinity\11-sean_paul-temperature.mp3;Sean Paul;Temperature;The Trinity;216.79020408163265;imported;W0g_9OGdH-o;https://music.youtube.com/watch?v=W0g_9OGdH-o;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2005 - Sean Paul - The Trinity\12-sean_paul-breakout.mp3;Sean Paul;Breakout;The Trinity;179.38285714285715;imported;Hx3zvBRjKHk;https://music.youtube.com/watch?v=Hx3zvBRjKHk;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2005 - Sean Paul - The Trinity\13-sean_paul-head_to_toe.mp3;Sean Paul;Head To Toe;The Trinity;261.64244897959185;imported;8j76gYvH1ww;https://music.youtube.com/watch?v=8j76gYvH1ww;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2005 - Sean Paul - The Trinity\14-sean_paul-connection_(feat_nina_sky).mp3;Sean Paul;Connection (Feat. Nina Sky);The Trinity;211.43510204081633;imported;TM1tp4MJ38E;https://music.youtube.com/watch?v=TM1tp4MJ38E;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2005 - Sean Paul - The Trinity\15-sean_paul-straight_up.mp3;Sean Paul;Straight Up;The Trinity;186.25306122448978;imported;4wUt_L9GsHI;https://music.youtube.com/watch?v=4wUt_L9GsHI;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2005 - Sean Paul - The Trinity\18-sean_paul-the_trinity.mp3;Sean Paul;The Trinity;The Trinity;215.19673469387754;imported;2CqJLb5x2PA;https://music.youtube.com/watch?v=2CqJLb5x2PA;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2012 - Sean Paul - Tomahawk Technique\CD\01 - Sean Paul - Got 2 Luv U (Feat. Alexis Jordan).mp3;Sean Paul;Got 2 Luv U (Feat. Alexis Jordan);Tomahawk Technique;196.78423925572528;imported;UqM-NKXzK0E;https://music.youtube.com/watch?v=UqM-NKXzK0E;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2012 - Sean Paul - Tomahawk Technique\CD\02 - Sean Paul - She Doesn't Mind.mp3;Sean Paul;She Doesn't Mind;Tomahawk Technique;227.9310959765871;imported;AiMc4hk2sDY;https://music.youtube.com/watch?v=AiMc4hk2sDY;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2012 - Sean Paul - Tomahawk Technique\CD\04 - Sean Paul - What I Want.mp3;Sean Paul;What I Want;Tomahawk Technique;237.9127172982921;imported;IeONFL3Xf54;https://music.youtube.com/watch?v=IeONFL3Xf54;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2012 - Sean Paul - Tomahawk Technique\CD\05 - Sean Paul - Won't Stop (Turn Me Out).mp3;Sean Paul;Won't Stop (Turn Me Out);Tomahawk Technique;255.027797770458;imported;kSpkCkzVLm8;https://music.youtube.com/watch?v=kSpkCkzVLm8;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2012 - Sean Paul - Tomahawk Technique\CD\06 - Sean Paul - Dream Girl.mp3;Sean Paul;Dream Girl;Tomahawk Technique;234.5680885565025;imported;BVccYmeIXAo;https://music.youtube.com/watch?v=BVccYmeIXAo;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2012 - Sean Paul - Tomahawk Technique\CD\07 - Sean Paul - Hold On.mp3;Sean Paul;Hold On;Tomahawk Technique;248.18177058301785;imported;OI6yuAwNges;https://music.youtube.com/watch?v=OI6yuAwNges;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2012 - Sean Paul - Tomahawk Technique\CD\08 - Sean Paul - How Deep Is Your Love (Feat. Kelly Rowland).mp3;Sean Paul;How Deep Is Your Love (Feat. Kelly Rowland);Tomahawk Technique;200.62533456806042;imported;3W31PfzdgSM;https://music.youtube.com/watch?v=3W31PfzdgSM;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2012 - Sean Paul - Tomahawk Technique\CD\09 - Sean Paul - Put It On You.mp3;Sean Paul;Put It On You;Tomahawk Technique;216.068113172897;imported;yI6D36jJhxA;https://music.youtube.com/watch?v=yI6D36jJhxA;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2012 - Sean Paul - Tomahawk Technique\CD\10 - Sean Paul - Roll Wid Di Don.mp3;Sean Paul;Roll Wid Di Don;Tomahawk Technique;221.99960457474205;imported;fglHQ_rgw4U;https://music.youtube.com/watch?v=fglHQ_rgw4U;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2012 - Sean Paul - Tomahawk Technique\CD\11 - Sean Paul - Touch The Sky (Feat. Dj Ammo).mp3;Sean Paul;Touch The Sky (Feat. Dj Ammo);Tomahawk Technique;232.68672707451736;imported;ShBmBpGuTR8;https://music.youtube.com/watch?v=ShBmBpGuTR8;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Sean Paul\2012 - Sean Paul - Tomahawk Technique\CD\12 - Sean Paul - Wedding Crashers.mp3;Sean Paul;Wedding Crashers;Tomahawk Technique;181.5243878137125;imported;RhJFRUM6D74;https://music.youtube.com/watch?v=RhJFRUM6D74;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\1997 - Shaggy - Midnite Lover\01 - My Dream.mp3;Shaggy;My Dream;Midnite Lover;204.3489327124418;imported;nd9McOpkERY;https://music.youtube.com/watch?v=nd9McOpkERY;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\1997 - Shaggy - Midnite Lover\02 - Perfect Song (feat. Maxi Priest).mp3;Shaggy;Perfect Song;Midnite Lover;223.62911522955278;imported;n5Au0lzN318;https://music.youtube.com/watch?v=n5Au0lzN318;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\1997 - Shaggy - Midnite Lover\03 - Tender love.mp3;Shaggy;Tender Love;Midnite Lover;229.61167609463388;imported;g8mTCCbMphM;https://music.youtube.com/watch?v=g8mTCCbMphM;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\1997 - Shaggy - Midnite Lover\05 - Sexy Body Girls.mp3;Shaggy;Sexy Body Girls;Midnite Lover;229.92518048567055;imported;6CpdWJg0j_I;https://music.youtube.com/watch?v=6CpdWJg0j_I;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\1997 - Shaggy - Midnite Lover\06 - Piece Of My Heart (feat. Marsha).mp3;Shaggy;Piece of My Heart;Midnite Lover;257.5392443041535;imported;agVFe9Jyld0;https://music.youtube.com/watch?v=agVFe9Jyld0;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\1997 - Shaggy - Midnite Lover\07 - Think Ah So It Go.mp3;Shaggy;Think Ah So It Go;Midnite Lover;210.22708378910525;imported;a66BL3HfWfk;https://music.youtube.com/watch?v=a66BL3HfWfk;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\1997 - Shaggy - Midnite Lover\08 - Midnite Lover.mp3;Shaggy;Midnite Lover;Midnite Lover;225.0137950432853;imported;hVkL3Qy_aAI;https://music.youtube.com/watch?v=hVkL3Qy_aAI;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\1997 - Shaggy - Midnite Lover\09 - Mission.mp3;Shaggy;Mission;Midnite Lover;230.05579273056853;imported;eeO1WBRCAMw;https://music.youtube.com/watch?v=eeO1WBRCAMw;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\1997 - Shaggy - Midnite Lover\10 - Way Back Home.mp3;Shaggy;Way Back Home;Midnite Lover;249.5450698502985;imported;1y958MzbXvQ;https://music.youtube.com/watch?v=1y958MzbXvQ;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\1997 - Shaggy - Midnite Lover\11 - John Doe.mp3;Shaggy;John Doe;Midnite Lover;220.57250367221928;imported;wbJljFYqxZ4;https://music.youtube.com/watch?v=wbJljFYqxZ4;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\1997 - Shaggy - Midnite Lover\12 - Thank you Lord (feat. Ky-mani).mp3;Shaggy;Thank You Lord;Midnite Lover;231.3098352970591;imported;gv23Mh3Ud-M;https://music.youtube.com/watch?v=gv23Mh3Ud-M;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\2005 - Shaggy - Clothes Drop\01-shaggy-clothes_drop.mp3;Shaggy;Clothes Drop;Clothes Drop (Advance);244.7412244897959;imported;iv-cjr6RJLg;https://music.youtube.com/watch?v=iv-cjr6RJLg;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\2005 - Shaggy - Clothes Drop\08-shaggy-stand_up.mp3;Shaggy;Stand Up;Clothes Drop (Advance);214.36081632653062;imported;tNVR6waOuJU;https://music.youtube.com/watch?v=tNVR6waOuJU;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\2005 - Shaggy - Clothes Drop\11-shaggy-ahead_in_life.mp3;Shaggy;Ahead in Life;Clothes Drop (Advance);196.4930612244898;imported;jeFUB2JeMOc;https://music.youtube.com/watch?v=jeFUB2JeMOc;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\2005 - Shaggy - Clothes Drop\16-shaggy-gone_with_angels.mp3;Shaggy;Gone With Angels;Clothes Drop (Advance);245.60326530612244;imported;u833G6R0MPk;https://music.youtube.com/watch?v=u833G6R0MPk;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\2005 - Shaggy - Clothes Drop\17-shaggy-letter_to_my_kids.mp3;Shaggy;Letter To My Kids;Clothes Drop (Advance);174.83755102040817;imported;HIj8sO6mRFM;https://music.youtube.com/watch?v=HIj8sO6mRFM;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\2007 - Shaggy - Intoxicaton\03-shaggy-intoxication-jah.mp3;Shaggy;Intoxication;Intoxicaton-Retail CD;212.03591836734694;imported;UkyfGiaWKec;https://music.youtube.com/watch?v=UkyfGiaWKec;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\2007 - Shaggy - Intoxicaton\11-shaggy-criteria-jah.mp3;Shaggy;Criteria;Intoxicaton-Retail CD;222.51102040816326;imported;l-QcbVctetA;https://music.youtube.com/watch?v=l-QcbVctetA;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\2007 - Shaggy - Intoxicaton\12-shaggy-body_a_shake-jah.mp3;Shaggy;Body A Shake;Intoxicaton-Retail CD;197.01551020408164;imported;v-VtyzyuDeE;https://music.youtube.com/watch?v=v-VtyzyuDeE;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\2007 - Shaggy - Intoxicaton\14-shaggy-holla_at_you-jah.mp3;Shaggy;Holla At You;Intoxicaton-Retail CD;208.065306122449;imported;U6tS5kKDe90;https://music.youtube.com/watch?v=U6tS5kKDe90;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\2007 - Shaggy - Intoxicaton\15-shaggy-all_about_love-jah.mp3;Shaggy;All About Love;Intoxicaton-Retail CD;216.42448979591836;imported;6fzSYHLDh_g;https://music.youtube.com/watch?v=6fzSYHLDh_g;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\2008 - Shaggy - The Boombastic Collection\01 - Boombastic.mp3;Shaggy;Boombastic;The Boombastic Collection;247.03383442197708;imported;TeNjhglXm6w;https://music.youtube.com/watch?v=TeNjhglXm6w;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\2008 - Shaggy - The Boombastic Collection\02 - Strength of a Woman.mp3;Shaggy;Strength of a Woman;The Boombastic Collection;230.39552458042942;imported;12IN2Y93jnY;https://music.youtube.com/watch?v=12IN2Y93jnY;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\2008 - Shaggy - The Boombastic Collection\12 - Oh Carolina.mp3;Shaggy;Oh Carolina;The Boombastic Collection;184.6737381629528;imported;SA130vlAPTE;https://music.youtube.com/watch?v=SA130vlAPTE;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\2008 - Shaggy - The Boombastic Collection\18 - Gone With Angels.mp3;Shaggy;Gone With Angels;The Boombastic Collection;244.83932868706444;imported;u833G6R0MPk;https://music.youtube.com/watch?v=u833G6R0MPk;100;
\\DESKTOP-U8AN9SJ\Musique\Reggae\Shaggy\Best Of Shaggy\Shaggy - Boombastic.mp3;Shaggy;Boombastic;Best Of Shaggy;250.11657342875895;imported;TeNjhglXm6w;https://music.youtube.com/watch?v=TeNjhglXm6w;100;
